time,num1,num2,result,answer,date,correct,operation
9.279993900000008,39,31,70,70,Oct-21-2021,1,<ufunc 'add'>
4.570313200000001,24,39,63,63,Oct-21-2021,1,<ufunc 'add'>
2.1597606999999925,5,45,50,50,Oct-21-2021,1,<ufunc 'add'>
2.720255199999997,37,7,44,54,Oct-21-2021,0,<ufunc 'add'>
8.157559300000003,30,49,79,79,Oct-21-2021,1,<ufunc 'add'>
6.202883799999995,44,38,82,82,Oct-21-2021,1,<ufunc 'add'>
1.9383842000000016,8,10,18,18,Oct-21-2021,1,<ufunc 'add'>
1.7783333,8,8,16,16,Oct-21-2021,1,<ufunc 'add'>
3.841094400000003,29,41,70,70,Oct-21-2021,1,<ufunc 'add'>
2.574587500000007,49,6,55,55,Oct-21-2021,1,<ufunc 'add'>
8.930574800000002,44,49,93,83,Oct-21-2021,0,<ufunc 'add'>
7.036629300000001,10,16,26,26,Oct-21-2021,1,<ufunc 'add'>
4.728837999999996,30,16,46,46,Oct-21-2021,1,<ufunc 'add'>
2.693340699999993,30,24,54,54,Oct-21-2021,1,<ufunc 'add'>
3.086795099999989,14,13,27,27,Oct-21-2021,1,<ufunc 'add'>
4.082501200000024,36,32,68,68,Oct-21-2021,1,<ufunc 'add'>
3.327801000000022,21,29,50,50,Oct-21-2021,1,<ufunc 'add'>
3.2779265000000066,33,24,57,57,Oct-21-2021,1,<ufunc 'add'>
4.1516374999999925,6,37,43,43,Oct-21-2021,1,<ufunc 'add'>
2.567441200000019,19,10,29,29,Oct-21-2021,1,<ufunc 'add'>
1.677675800000003,5,10,15,15,Oct-21-2021,1,<ufunc 'add'>
9.033720200000005,42,37,79,79,Oct-21-2021,1,<ufunc 'add'>
2.2166644000000133,10,13,23,23,Oct-21-2021,1,<ufunc 'add'>
3.035535699999997,12,44,56,56,Oct-21-2021,1,<ufunc 'add'>
3.843198199999989,27,33,60,60,Oct-21-2021,1,<ufunc 'add'>
2.830877300000026,19,7,26,26,Oct-21-2021,1,<ufunc 'add'>
4.390664700000002,26,22,48,48,Oct-21-2021,1,<ufunc 'add'>
6.424517299999991,29,48,77,77,Oct-21-2021,1,<ufunc 'add'>
5.864550299999991,12,29,41,41,Oct-21-2021,1,<ufunc 'add'>
3.7811372999999833,48,38,86,86,Oct-21-2021,1,<ufunc 'add'>
5.1911922000000175,43,39,82,82,Oct-21-2021,1,<ufunc 'add'>
2.023844800000006,23,10,33,33,Oct-21-2021,1,<ufunc 'add'>
6.7743343999999865,27,26,53,53,Oct-21-2021,1,<ufunc 'add'>
4.6803788,40,37,77,77,Oct-21-2021,1,<ufunc 'add'>
2.9313961000000006,35,9,44,44,Oct-21-2021,1,<ufunc 'add'>
4.037429099999997,41,47,88,88,Oct-21-2021,1,<ufunc 'add'>
