time,num1,num2,result,answer,date,correct,operation
9.313142899999999,15,8,120,120,Oct-04-2020,1,<ufunc 'multiply'>
7.6037757,8,6,48,48,Oct-04-2020,1,<ufunc 'multiply'>
8.868324299999998,7,17,119,121,Oct-04-2020,0,<ufunc 'multiply'>
9.8503392,17,11,187,187,Oct-04-2020,1,<ufunc 'multiply'>
11.545988600000001,11,17,187,187,Oct-04-2020,1,<ufunc 'multiply'>
17.005382300000008,19,19,361,361,Oct-04-2020,1,<ufunc 'multiply'>
11.2619981,9,17,153,151,Oct-04-2020,0,<ufunc 'multiply'>
14.832097100000013,19,12,228,128,Oct-04-2020,0,<ufunc 'multiply'>
60.663162,8,18,144,144,Oct-04-2020,1,<ufunc 'multiply'>
5.2135086000000115,6,7,42,42,Oct-04-2020,1,<ufunc 'multiply'>
9.117599100000007,15,15,225,225,Oct-04-2020,1,<ufunc 'multiply'>
6.3792537999999865,7,11,77,77,Oct-04-2020,1,<ufunc 'multiply'>
22.996443,12,17,204,204,Oct-04-2020,1,<ufunc 'multiply'>
12.135839500000003,13,16,208,208,Oct-04-2020,1,<ufunc 'multiply'>
4.773060099999981,17,12,204,204,Oct-04-2020,1,<ufunc 'multiply'>
3.1444908000000282,10,19,190,190,Oct-04-2020,1,<ufunc 'multiply'>
3.246009000000015,11,10,110,110,Oct-04-2020,1,<ufunc 'multiply'>
5.629535199999964,9,15,135,135,Oct-04-2020,1,<ufunc 'multiply'>
11.664833499999986,16,13,208,208,Oct-04-2020,1,<ufunc 'multiply'>
20.174960199999987,18,13,234,234,Oct-04-2020,1,<ufunc 'multiply'>
15.464329899999996,17,13,221,221,Oct-04-2020,1,<ufunc 'multiply'>
26.482699700000012,18,16,288,352,Oct-04-2020,0,<ufunc 'multiply'>
10.49022229999997,13,10,130,130,Oct-04-2020,1,<ufunc 'multiply'>
9.274259900000004,17,11,187,187,Oct-04-2020,1,<ufunc 'multiply'>
6.511204899999996,11,8,88,88,Oct-04-2020,1,<ufunc 'multiply'>
38.0533461,17,18,306,306,Oct-04-2020,1,<ufunc 'multiply'>
10.75005090000002,9,16,144,144,Oct-04-2020,1,<ufunc 'multiply'>
4.2325059,20,13,260,26,Oct-23-2021,0,multiplication
7.778194800000001,12,15,180,180,Oct-23-2021,1,multiplication
16.5475431,18,7,126,126,Oct-23-2021,1,multiplication
8.831682299999997,13,8,104,104,Oct-23-2021,1,multiplication
16.817928999999992,19,16,304,304,Oct-23-2021,1,multiplication
4.108588799999993,20,14,280,280,Oct-23-2021,1,multiplication
3.1910337000000055,6,20,120,120,Oct-23-2021,1,multiplication
28.019326700000008,17,15,255,205,Oct-23-2021,0,multiplication
15.137589699999992,19,18,342,342,Oct-23-2021,1,multiplication
6.665067500000006,15,16,240,240,Oct-23-2021,1,multiplication
9.623671599999994,13,11,143,143,Oct-23-2021,1,multiplication
18.8529652,18,18,324,324,Oct-23-2021,1,multiplication
13.287501599999985,14,12,168,168,Oct-23-2021,1,multiplication
9.433902100000012,15,17,255,255,Oct-23-2021,1,multiplication
8.26661470000002,19,11,209,209,Oct-23-2021,1,multiplication
12.680824599999994,7,12,84,84,Oct-23-2021,1,multiplication
6.3295010999999874,12,13,156,156,Oct-23-2021,1,multiplication
10.629997000000003,18,12,216,116,Oct-23-2021,0,multiplication
8.486691000000008,6,20,120,120,Oct-23-2021,1,multiplication
3.1548063000000184,10,20,200,200,Oct-23-2021,1,multiplication
5.374787800000007,15,20,300,300,Oct-23-2021,1,multiplication
11.592874800000004,13,14,182,182,Oct-23-2021,1,multiplication
7.062740400000024,19,20,380,380,Oct-23-2021,1,multiplication
8.944694899999973,17,6,102,102,Oct-23-2021,1,multiplication
7.211925199999996,19,11,209,209,Oct-23-2021,1,multiplication
8.47987599999999,9,8,72,72,Oct-23-2021,1,multiplication
7.941658700000005,7,12,84,84,Oct-23-2021,1,multiplication
13.492781200000024,15,14,210,210,Oct-23-2021,1,multiplication
14.195875599999965,8,15,120,120,Oct-23-2021,1,multiplication
7.236522700000023,14,13,182,182,Oct-23-2021,1,multiplication
4.649862799999994,10,20,200,200,Oct-23-2021,1,multiplication
