time,num1,num2,result,answer,date,correct
2.031357099999923,11,8,19,19,Apr-13-2020,1
1.5728485999999862,1,14,15,15,Apr-15-2020,1
2.4717313000000445,11,12,23,23,Apr-15-2020,1
1.191235699999993,16,0,16,16,Apr-15-2020,1
1.6484543000000258,6,5,11,11,Apr-15-2020,1
1.599289199999987,9,4,13,13,Apr-15-2020,1
1.3118260000000532,2,18,20,20,Apr-15-2020,1
0.9031123999999977,0,0,0,0,Apr-15-2020,1
1.4486549999999738,12,6,18,18,Apr-15-2020,1
2.583869899999968,11,7,18,18,Apr-15-2020,1
2.2479646999999545,11,7,18,18,Apr-15-2020,1
1.3029895999999894,19,1,20,20,Apr-15-2020,1
4.599915399999986,17,4,21,21,Apr-15-2020,1
1.9837264999999888,5,19,24,24,Apr-15-2020,1
2.743107500000008,15,18,33,33,Apr-15-2020,1
1.9837191000000303,10,13,23,23,Apr-15-2020,1
1.1761745999999675,1,19,20,20,Apr-15-2020,1
1.8726333000000182,12,11,23,23,Apr-15-2020,1
0.9919012000000293,1,2,3,3,Apr-15-2020,1
1.591296399999976,16,16,32,32,Apr-15-2020,1
1.5916086999999948,3,16,19,19,Apr-15-2020,1
2.022864900000002,9,7,16,16,Apr-15-2020,1
4.384021000000018,9,13,22,22,Apr-15-2020,1
4.2320728999999915,13,10,23,23,Apr-15-2020,1
2.007946199999992,7,7,14,14,Apr-15-2020,1
1.6156249000000003,11,1,12,12,Apr-15-2020,1
2.1114635000000135,15,11,26,26,Apr-15-2020,1
3.0958703000000014,3,19,22,22,Apr-15-2020,1
2.9764156000000526,16,7,23,23,Apr-15-2020,1
1.6555119999999874,17,2,19,19,Apr-15-2020,1
1.360480300000006,5,10,15,15,Apr-15-2020,1
2.1992111000000136,4,14,18,18,Apr-15-2020,1
2.9755091000000107,5,12,17,17,Apr-15-2020,1
1.8879574000000048,11,4,15,15,Apr-15-2020,1
2.11969670000002,15,13,28,28,Apr-15-2020,1
1.1911531000000082,7,7,14,14,Apr-15-2020,1
1.9522628000000282,18,12,30,30,Apr-15-2020,1
3.5116509000000065,12,19,31,31,Apr-15-2020,1
1.2566534999999703,5,0,5,5,Apr-15-2020,1
4.526921099999981,9,17,26,26,Apr-15-2020,1
2.9757114999999885,11,8,19,19,Apr-15-2020,1
1.5924991999999634,17,0,17,17,Apr-15-2020,1
2.591102899999953,9,13,22,22,Apr-15-2020,1
4.446904600000039,15,18,33,33,Apr-15-2020,1
1.54474909999999,4,14,18,18,Apr-15-2020,1
1.6951081999999928,16,8,24,24,Apr-15-2020,1
2.7365210999999476,8,5,13,13,Apr-15-2020,1
2.1991752000000133,7,8,15,15,Apr-15-2020,1
1.368589400000019,7,1,8,8,Apr-15-2020,1
2.006910600000026,13,9,22,22,Apr-15-2020,1
1.8553032000000371,6,15,21,21,Apr-15-2020,1
3.0395692999999824,18,7,25,15,Apr-15-2020,0
3.9277223999999933,1,13,14,14,Apr-15-2020,1
3.7278142000000116,19,14,33,33,Apr-15-2020,1
2.0877131000000304,10,12,22,22,Apr-15-2020,1
3.752465499999971,5,18,23,23,Apr-15-2020,1
1.8148206999999843,10,16,26,26,Apr-15-2020,1
2.4560266000000297,16,17,33,25,Apr-15-2020,0
10.695832100000018,3,2,5,5,Apr-15-2020,1
1.0000143999999977,2,3,5,5,Apr-15-2020,1
1.6396282000000042,9,2,11,11,Apr-15-2020,1
1.128186200000016,15,1,16,16,Apr-15-2020,1
1.8395668,16,0,16,16,Apr-15-2020,1
1.5122802999999863,8,8,16,16,Apr-15-2020,1
2.015845200000001,10,19,29,29,Apr-15-2020,1
1.6156384999999887,6,4,10,10,Apr-15-2020,1
1.415096999999946,19,1,20,20,Apr-15-2020,1
2.5202297999999814,18,9,27,27,Apr-15-2020,1
1.1277522999999974,5,4,9,9,Apr-15-2020,1
3.4631074999999782,7,15,22,22,Apr-15-2020,1
1.6485050999999658,11,11,22,22,Apr-15-2020,1
1.4723336999999788,13,3,16,16,Apr-15-2020,1
1.7881331000007776,3,18,21,21,Apr-16-2020,1
1.0642813000004026,5,4,9,9,Apr-16-2020,1
3.2318993999997474,9,8,17,17,Apr-16-2020,1
2.375870300000315,8,7,15,15,Apr-16-2020,1
1.34361699999954,19,1,20,20,Apr-16-2020,1
2.9841777999999977,17,14,31,31,Apr-16-2020,1
2.622700099999747,19,5,24,24,Apr-16-2020,1
1.160817599999973,0,6,6,6,Apr-16-2020,1
3.055315999999948,16,7,23,23,Apr-16-2020,1
1.6960589999998774,10,13,23,23,Apr-16-2020,1
2.040149399999791,9,13,22,22,Apr-16-2020,1
2.391771799999333,9,12,21,21,Apr-16-2020,1
3.3835003999993205,14,9,23,23,Apr-16-2020,1
1.7360493999995015,7,3,10,10,Apr-16-2020,1
1.2239855999996507,10,5,15,15,Apr-16-2020,1
1.2235912000005555,11,1,12,12,Apr-16-2020,1
1.576228699999774,3,14,17,17,Apr-16-2020,1
3.3512206999994305,11,15,26,26,Apr-16-2020,1
3.5034920000007332,12,15,27,27,Apr-16-2020,1
1.9117260000002716,7,17,24,24,Apr-16-2020,1
1.1677796999993006,1,6,7,7,Apr-16-2020,1
1.3680779999995138,2,15,17,17,Apr-16-2020,1
1.4639545999998518,0,17,17,17,Apr-16-2020,1
1.1759253999998691,9,9,18,18,Apr-16-2020,1
1.423920199999884,5,15,20,20,Apr-16-2020,1
1.2713170000006357,4,4,8,8,Apr-16-2020,1
1.0875160000005053,0,15,15,15,Apr-16-2020,1
1.5442948999998407,4,18,22,22,Apr-16-2020,1
4.063782100000026,18,19,37,37,Apr-16-2020,1
2.423768900000141,13,9,22,22,Apr-16-2020,1
1.2721188000004986,9,2,11,11,Apr-16-2020,1
1.143387399999483,1,14,15,15,Apr-16-2020,1
1.519967500000348,2,13,15,15,Apr-16-2020,1
1.4232007000000522,9,2,11,11,Apr-16-2020,1
2.1598267999997915,7,5,12,12,Apr-16-2020,1
1.9838727000005747,7,6,13,13,Apr-16-2020,1
1.5118290999998862,1,13,14,14,Apr-16-2020,1
1.2799733000001652,4,8,12,12,Apr-16-2020,1
1.039549299999635,4,0,4,4,Apr-16-2020,1
2.36022899999989,18,13,31,31,Apr-16-2020,1
4.030962499999987,7,14,21,21,Apr-16-2020,1
2.424128099999507,17,14,31,31,Apr-16-2020,1
1.3442776000001686,7,7,14,14,Apr-16-2020,1
3.974892700000055,14,18,32,32,Apr-16-2020,1
1.560048999999708,12,12,24,24,Apr-16-2020,1
1.0643847999999707,5,4,9,9,Apr-16-2020,1
2.2313502999995762,5,17,22,22,Apr-16-2020,1
2.791664999999739,11,15,26,26,Apr-16-2020,1
1.2401755000000776,8,1,9,9,Apr-16-2020,1
1.1760333000001992,1,5,6,6,Apr-16-2020,1
1.0963768999999957,0,11,11,11,Apr-16-2020,1
1.175341799999842,7,0,7,7,Apr-16-2020,1
1.142749300000105,12,0,12,12,Apr-16-2020,1
2.4081898000004003,14,6,20,20,Apr-16-2020,1
4.431615800000145,16,18,34,34,Apr-16-2020,1
1.3124237000001813,0,11,11,11,Apr-16-2020,1
2.4550748000001477,1,3,4,4,Apr-16-2020,1
0.9283026999992217,3,0,3,3,Apr-16-2020,1
1.1278769000000466,0,12,12,12,Apr-16-2020,1
1.5443566000003557,0,0,0,0,Apr-16-2020,1
2.535143600000083,12,11,23,21,Apr-16-2020,0
4.591790400000718,11,9,20,20,Apr-16-2020,1
1.199623700000302,4,4,8,8,Apr-16-2020,1
1.2236384000007092,12,12,24,24,Apr-16-2020,1
2.504079099999217,13,11,24,24,Apr-16-2020,1
1.6557054999993852,11,10,21,21,Apr-16-2020,1
1.9916743000003407,9,16,25,25,Apr-16-2020,1
3.2642266000002564,16,18,34,34,Apr-16-2020,1
3.2401632000000973,13,16,29,29,Apr-16-2020,1
3.543270800000755,6,16,22,22,Apr-16-2020,1
2.4960737999999765,5,19,24,24,Apr-16-2020,1
0.9520205999997415,0,6,6,6,Apr-16-2020,1
2.071617399999923,7,2,9,9,Apr-16-2020,1
2.2074345999999423,9,7,16,16,Apr-16-2020,1
1.0639608999999837,6,3,9,9,Apr-16-2020,1
1.7034800999999788,8,16,24,24,Apr-16-2020,1
0.7679241999994701,2,0,2,2,Apr-16-2020,1
3.0720814000005703,19,15,34,34,Apr-16-2020,1
4.9676274000003104,8,9,17,17,Apr-16-2020,1
3.1917954999998983,14,19,33,33,Apr-16-2020,1
2.616158699999687,13,18,31,31,Apr-16-2020,1
1.5755190999998376,13,3,16,16,Apr-16-2020,1
1.2880991000001814,1,13,14,14,Apr-16-2020,1
0.8797617999998693,3,0,3,3,Apr-16-2020,1
1.1350587000006271,7,2,9,9,Apr-16-2020,1
1.3523144000000684,12,10,22,22,Apr-16-2020,1
0.9843610999996599,1,2,3,3,Apr-16-2020,1
1.199065800000426,0,11,11,11,Apr-16-2020,1
1.08805620000021,6,4,10,10,Apr-16-2020,1
1.3839323000001968,2,11,13,13,Apr-16-2020,1
5.551526100000046,17,18,35,35,Apr-16-2020,1
1.4724714000003587,15,15,30,30,Apr-16-2020,1
1.1028886000003695,19,0,19,19,Apr-16-2020,1
1.712147599999298,17,15,32,32,Apr-16-2020,1
1.5041873000000123,3,16,19,19,Apr-16-2020,1
1.512009200000648,3,15,18,18,Apr-16-2020,1
0.9987500999995973,0,12,12,12,Apr-16-2020,1
2.312995199999932,15,8,23,23,Apr-16-2020,1
1.127451100000144,2,6,8,8,Apr-16-2020,1
1.0479862000001958,11,0,11,11,Apr-16-2020,1
2.0791560999996364,15,14,29,29,Apr-16-2020,1
