time,num1,num2,result,answer,date,correct,operation
1.8790918999993664,30,12,42,42,Apr-16-2020,1,<ufunc 'add'>
2.63233130000026,5,31,36,36,Apr-16-2020,1,<ufunc 'add'>
1.8871718000000328,45,1,46,46,Apr-16-2020,1,<ufunc 'add'>
6.168507200000023,39,42,81,81,Apr-16-2020,1,<ufunc 'add'>
4.974960600000486,19,24,43,43,Apr-16-2020,1,<ufunc 'add'>
1.784056999999848,43,0,43,43,Apr-16-2020,1,<ufunc 'add'>
1.056100200000401,33,0,33,33,Apr-16-2020,1,<ufunc 'add'>
1.9514195000001564,12,7,19,19,Apr-16-2020,1,<ufunc 'add'>
5.872843600000124,12,31,43,43,Apr-16-2020,1,<ufunc 'add'>
1.734532200000103,40,2,42,42,Apr-16-2020,1,<ufunc 'add'>
2.408377400000063,19,3,22,22,Apr-16-2020,1,<ufunc 'add'>
2.5025556000000506,28,6,34,24,Apr-16-2020,0,<ufunc 'add'>
8.015781400000378,33,49,82,82,Apr-16-2020,1,<ufunc 'add'>
2.0644697999996424,3,26,29,29,Apr-16-2020,1,<ufunc 'add'>
3.2649811000001137,10,32,42,42,Apr-16-2020,1,<ufunc 'add'>
1.7098153000006278,19,2,21,21,Apr-16-2020,1,<ufunc 'add'>
3.8404708999996733,25,28,53,52,Apr-16-2020,0,<ufunc 'add'>
10.175192800000332,6,14,20,20,Apr-16-2020,1,<ufunc 'add'>
3.66436799999974,37,37,74,74,Apr-16-2020,1,<ufunc 'add'>
4.839384500000051,45,12,57,57,Apr-16-2020,1,<ufunc 'add'>
2.008485300000757,38,1,39,39,Apr-16-2020,1,<ufunc 'add'>
4.047027100000378,31,37,68,68,Apr-16-2020,1,<ufunc 'add'>
4.5919801999998535,38,23,61,61,Apr-16-2020,1,<ufunc 'add'>
1.983285700000124,38,3,41,41,Apr-16-2020,1,<ufunc 'add'>
2.0648659000007683,8,22,30,30,Apr-16-2020,1,<ufunc 'add'>
2.48649260000002,15,14,29,29,Apr-16-2020,1,<ufunc 'add'>
1.6398967000004632,2,24,26,26,Apr-16-2020,1,<ufunc 'add'>
3.2160603000002084,11,14,25,25,Apr-16-2020,1,<ufunc 'add'>
3.3769813999997496,18,15,33,33,Apr-16-2020,1,<ufunc 'add'>
2.8944185000000284,41,19,60,60,Apr-16-2020,1,<ufunc 'add'>
6.767965600000025,33,22,55,55,Apr-16-2020,1,<ufunc 'add'>
2.2637196000005133,6,32,38,38,Apr-16-2020,1,<ufunc 'add'>
3.8479276999996728,21,26,47,47,Apr-16-2020,1,<ufunc 'add'>
1.823610200000076,30,11,41,41,Apr-16-2020,1,<ufunc 'add'>
1.4801802000001771,23,3,26,26,Apr-16-2020,1,<ufunc 'add'>
5.848070299999563,44,23,67,67,Apr-16-2020,1,<ufunc 'add'>
2.8076939000002312,20,42,62,62,Apr-16-2020,1,<ufunc 'add'>
4.823620600000139,19,29,48,48,Apr-16-2020,1,<ufunc 'add'>
1.3429015000001527,4,6,10,10,Apr-16-2020,1,<ufunc 'add'>
5.3915760999998374,23,5,28,28,Apr-16-2020,1,<ufunc 'add'>
2.8395923000007315,13,11,24,24,Apr-16-2020,1,<ufunc 'add'>
6.720215899999857,29,47,76,76,Apr-16-2020,1,<ufunc 'add'>
2.6642784999994547,30,39,69,69,Apr-16-2020,1,<ufunc 'add'>
2.416854600000079,6,43,49,49,Apr-16-2020,1,<ufunc 'add'>
6.231521000000613,46,29,75,75,Apr-16-2020,1,<ufunc 'add'>
5.480333000000428,36,23,59,59,Apr-16-2020,1,<ufunc 'add'>
4.277792699999736,31,29,60,60,Apr-16-2020,1,<ufunc 'add'>
1.5113087999998245,29,0,29,29,Apr-16-2020,1,<ufunc 'add'>
2.4487693999999465,18,7,25,25,Apr-16-2020,1,<ufunc 'add'>
5.07157289999941,48,31,79,79,Apr-16-2020,1,<ufunc 'add'>
7.591698700000053,30,19,49,49,Apr-16-2020,1,<ufunc 'add'>
5.27222729999994,7,36,43,43,Apr-16-2020,1,<ufunc 'add'>
3.2640501999994735,46,11,57,57,Apr-16-2020,1,<ufunc 'add'>
1.583667300000343,3,8,11,11,Apr-16-2020,1,<ufunc 'add'>
2.791059200000745,3,49,52,52,Apr-16-2020,1,<ufunc 'add'>
5.175777399999788,21,18,39,39,Apr-16-2020,1,<ufunc 'add'>
1.6157852999995157,8,3,11,11,Apr-16-2020,1,<ufunc 'add'>
2.504362199999377,40,24,64,64,Apr-16-2020,1,<ufunc 'add'>
4.39156550000007,14,34,48,48,Apr-16-2020,1,<ufunc 'add'>
5.416112599999906,27,17,44,44,Apr-16-2020,1,<ufunc 'add'>
