time,num1,num2,result,answer,date,correct,operation
5.269588499999827,12,19,31,31,Apr-11-2020,1,<ufunc 'add'>
1.6111137000000326,6,8,14,14,Apr-11-2020,1,<ufunc 'add'>
2.001113400000122,1,11,12,12,Apr-11-2020,1,<ufunc 'add'>
2.6261312999999973,4,11,15,15,Apr-11-2020,1,<ufunc 'add'>
3.114540199999965,15,8,23,23,Apr-11-2020,1,<ufunc 'add'>
4.021951700000045,16,16,32,32,Apr-11-2020,1,<ufunc 'add'>
2.112638699999934,17,13,30,30,Apr-11-2020,1,<ufunc 'add'>
3.732267099999945,10,17,27,27,Apr-11-2020,1,<ufunc 'add'>
1.6983046000000286,17,3,20,20,Apr-11-2020,1,<ufunc 'add'>
1.6079669999999169,15,4,19,19,Apr-11-2020,1,<ufunc 'add'>
1.3325423999999657,15,0,15,15,Apr-11-2020,1,<ufunc 'add'>
4.5959559999998865,17,14,31,31,Apr-11-2020,1,<ufunc 'add'>
1.7428615000001173,1,14,15,15,Apr-11-2020,1,<ufunc 'add'>
1.8618168999998943,19,7,26,26,Apr-11-2020,1,<ufunc 'add'>
2.450819600000159,11,15,26,26,Apr-11-2020,1,<ufunc 'add'>
1.870536599999923,5,10,15,15,Apr-11-2020,1,<ufunc 'add'>
1.4400464999998803,2,15,17,17,Apr-11-2020,1,<ufunc 'add'>
2.4869956,4,7,11,11,Apr-11-2020,1,<ufunc 'add'>
1.9882718999999724,14,3,17,17,Apr-11-2020,1,<ufunc 'add'>
2.3714263000001665,7,11,18,18,Apr-11-2020,1,<ufunc 'add'>
2.224717900000087,13,9,22,22,Apr-11-2020,1,<ufunc 'add'>
1.2778178999999454,5,3,8,8,Apr-11-2020,1,<ufunc 'add'>
1.4115908000001127,1,19,20,20,Apr-11-2020,1,<ufunc 'add'>
1.8852937999999997,7,4,11,11,Apr-13-2020,1,<ufunc 'add'>
4.464313599999969,18,7,25,25,Apr-13-2020,1,<ufunc 'add'>
2.0236869999998817,11,4,15,15,Apr-13-2020,1,<ufunc 'add'>
2.575174500000003,18,7,25,25,Apr-13-2020,1,<ufunc 'add'>
2.3115222999999787,14,5,19,19,Apr-13-2020,1,<ufunc 'add'>
1.7764760000000024,4,18,22,22,Apr-13-2020,1,<ufunc 'add'>
4.670587699999942,18,19,37,37,Apr-13-2020,1,<ufunc 'add'>
2.673004600000013,11,14,25,25,Apr-13-2020,1,<ufunc 'add'>
1.5911140000000614,2,16,18,18,Apr-13-2020,1,<ufunc 'add'>
2.3191796999999497,1,6,7,7,Apr-13-2020,1,<ufunc 'add'>
1.640741799999887,16,16,32,32,Apr-13-2020,1,<ufunc 'add'>
1.295087599999988,1,9,10,10,Apr-13-2020,1,<ufunc 'add'>
2.8803505999999284,19,16,35,35,Apr-13-2020,1,<ufunc 'add'>
5.647499299999937,13,19,32,32,Apr-13-2020,1,<ufunc 'add'>
1.7837176000000454,2,15,17,17,Apr-13-2020,1,<ufunc 'add'>
2.3527139999998776,19,3,22,22,Apr-13-2020,1,<ufunc 'add'>
2.9743782999998984,16,7,23,23,Apr-13-2020,1,<ufunc 'add'>
2.2557226999999784,9,15,24,24,Apr-13-2020,1,<ufunc 'add'>
4.07280720000017,16,17,33,33,Apr-13-2020,1,<ufunc 'add'>
4.254814500000066,9,8,17,17,Apr-13-2020,1,<ufunc 'add'>
2.4082765999999083,17,13,30,30,Apr-13-2020,1,<ufunc 'add'>
1.407837499999914,8,4,12,12,Apr-13-2020,1,<ufunc 'add'>
1.5594882999998845,16,8,24,24,Apr-13-2020,1,<ufunc 'add'>
1.3993989999999032,8,10,18,18,Apr-13-2020,1,<ufunc 'add'>
1.3518268000000262,11,11,22,22,Apr-13-2020,1,<ufunc 'add'>
1.0790761999999177,1,5,6,6,Apr-13-2020,1,<ufunc 'add'>
2.688315899999907,5,16,21,21,Apr-13-2020,1,<ufunc 'add'>
1.247619499999928,2,0,2,2,Apr-13-2020,1,<ufunc 'add'>
3.9996704000000136,14,9,23,23,Apr-13-2020,1,<ufunc 'add'>
1.4159998999998606,12,0,12,12,Apr-13-2020,1,<ufunc 'add'>
2.5276117999999315,9,17,26,26,Apr-13-2020,1,<ufunc 'add'>
4.415894200000139,4,17,21,21,Apr-13-2020,1,<ufunc 'add'>
1.880025600000181,15,9,24,24,Apr-13-2020,1,<ufunc 'add'>
1.86419520000004,4,16,20,20,Apr-13-2020,1,<ufunc 'add'>
1.5353121000000556,15,5,20,20,Apr-13-2020,1,<ufunc 'add'>
1.4079216999998607,5,2,7,7,Apr-13-2020,1,<ufunc 'add'>
1.2312414999998964,5,1,6,6,Apr-13-2020,1,<ufunc 'add'>
1.9458789000000247,11,9,20,20,Apr-13-2020,1,<ufunc 'add'>
2.1097611000000143,5,16,21,21,Apr-13-2020,1,<ufunc 'add'>
1.6243008000001282,15,3,18,18,Apr-13-2020,1,<ufunc 'add'>
1.9598515000000132,17,4,21,21,Apr-13-2020,1,<ufunc 'add'>
2.9367072000000007,2,11,13,13,Apr-13-2020,1,<ufunc 'add'>
1.3188556999998582,5,5,10,10,Apr-13-2020,1,<ufunc 'add'>
2.6801688999998987,14,9,23,23,Apr-13-2020,1,<ufunc 'add'>
2.5670577000000776,17,11,28,28,Apr-13-2020,1,<ufunc 'add'>
5.1272348999998485,12,15,27,27,Apr-13-2020,1,<ufunc 'add'>
1.6082034999999453,13,7,20,20,Apr-13-2020,1,<ufunc 'add'>
1.0080410000000484,0,5,5,5,Apr-13-2020,1,<ufunc 'add'>
1.6553989000001366,6,8,14,14,Apr-13-2020,1,<ufunc 'add'>
2.2954595999999583,9,15,24,24,Apr-13-2020,1,<ufunc 'add'>
2.3598558999999573,8,13,21,21,Apr-13-2020,1,<ufunc 'add'>
2.2956973000000294,18,10,28,28,Apr-13-2020,1,<ufunc 'add'>
1.4871349999998529,0,4,4,4,Apr-13-2020,1,<ufunc 'add'>
4.9286722000001655,11,12,23,23,Apr-13-2020,1,<ufunc 'add'>
1.838710800000172,10,11,21,21,Apr-13-2020,1,<ufunc 'add'>
3.94504169999982,18,11,29,29,Apr-13-2020,1,<ufunc 'add'>
5.582060599999976,16,6,22,22,Apr-13-2020,1,<ufunc 'add'>
1.0724134000001868,1,3,4,4,Apr-13-2020,1,<ufunc 'add'>
1.0390012000000295,1,4,5,5,Apr-13-2020,1,<ufunc 'add'>
2.408378099999936,17,6,23,23,Apr-13-2020,1,<ufunc 'add'>
3.5046857999998338,11,19,30,30,Apr-13-2020,1,<ufunc 'add'>
2.606960900000104,19,6,25,25,Apr-13-2020,1,<ufunc 'add'>
1.9199894000000768,16,8,24,24,Apr-13-2020,1,<ufunc 'add'>
1.72647209999991,4,16,20,20,Apr-13-2020,1,<ufunc 'add'>
5.792199299999992,16,17,33,33,Apr-13-2020,1,<ufunc 'add'>
1.248022100000071,4,0,4,4,Apr-13-2020,1,<ufunc 'add'>
1.4793595999999525,2,6,8,8,Apr-13-2020,1,<ufunc 'add'>
4.3524946,16,10,26,26,Apr-13-2020,1,<ufunc 'add'>
4.991405299999997,19,18,37,37,Apr-13-2020,1,<ufunc 'add'>
6.159686999999849,13,14,27,27,Apr-13-2020,1,<ufunc 'add'>
1.7834163999998507,10,1,11,11,Apr-13-2020,1,<ufunc 'add'>
2.0482463999999254,5,8,13,13,Apr-13-2020,1,<ufunc 'add'>
1.9835782999998628,2,9,11,11,Apr-13-2020,1,<ufunc 'add'>
2.0313570999999233,11,8,19,19,Apr-13-2020,1,<ufunc 'add'>
1.5728485999999862,1,14,15,15,Apr-15-2020,1,<ufunc 'add'>
2.4717313000000445,11,12,23,23,Apr-15-2020,1,<ufunc 'add'>
1.191235699999993,16,0,16,16,Apr-15-2020,1,<ufunc 'add'>
1.6484543000000258,6,5,11,11,Apr-15-2020,1,<ufunc 'add'>
1.599289199999987,9,4,13,13,Apr-15-2020,1,<ufunc 'add'>
1.3118260000000532,2,18,20,20,Apr-15-2020,1,<ufunc 'add'>
0.9031123999999976,0,0,0,0,Apr-15-2020,1,<ufunc 'add'>
1.4486549999999738,12,6,18,18,Apr-15-2020,1,<ufunc 'add'>
2.5838698999999683,11,7,18,18,Apr-15-2020,1,<ufunc 'add'>
2.2479646999999545,11,7,18,18,Apr-15-2020,1,<ufunc 'add'>
1.3029895999999894,19,1,20,20,Apr-15-2020,1,<ufunc 'add'>
4.599915399999986,17,4,21,21,Apr-15-2020,1,<ufunc 'add'>
1.9837264999999888,5,19,24,24,Apr-15-2020,1,<ufunc 'add'>
2.7431075000000082,15,18,33,33,Apr-15-2020,1,<ufunc 'add'>
1.9837191000000305,10,13,23,23,Apr-15-2020,1,<ufunc 'add'>
1.1761745999999675,1,19,20,20,Apr-15-2020,1,<ufunc 'add'>
1.8726333000000184,12,11,23,23,Apr-15-2020,1,<ufunc 'add'>
0.9919012000000292,1,2,3,3,Apr-15-2020,1,<ufunc 'add'>
1.5912963999999759,16,16,32,32,Apr-15-2020,1,<ufunc 'add'>
1.5916086999999948,3,16,19,19,Apr-15-2020,1,<ufunc 'add'>
2.0228649000000023,9,7,16,16,Apr-15-2020,1,<ufunc 'add'>
4.3840210000000175,9,13,22,22,Apr-15-2020,1,<ufunc 'add'>
4.232072899999992,13,10,23,23,Apr-15-2020,1,<ufunc 'add'>
2.007946199999992,7,7,14,14,Apr-15-2020,1,<ufunc 'add'>
1.6156249000000005,11,1,12,12,Apr-15-2020,1,<ufunc 'add'>
2.111463500000013,15,11,26,26,Apr-15-2020,1,<ufunc 'add'>
3.0958703000000014,3,19,22,22,Apr-15-2020,1,<ufunc 'add'>
2.976415600000053,16,7,23,23,Apr-15-2020,1,<ufunc 'add'>
1.6555119999999874,17,2,19,19,Apr-15-2020,1,<ufunc 'add'>
1.3604803000000059,5,10,15,15,Apr-15-2020,1,<ufunc 'add'>
2.1992111000000136,4,14,18,18,Apr-15-2020,1,<ufunc 'add'>
2.9755091000000107,5,12,17,17,Apr-15-2020,1,<ufunc 'add'>
1.8879574000000048,11,4,15,15,Apr-15-2020,1,<ufunc 'add'>
2.11969670000002,15,13,28,28,Apr-15-2020,1,<ufunc 'add'>
1.1911531000000082,7,7,14,14,Apr-15-2020,1,<ufunc 'add'>
1.952262800000028,18,12,30,30,Apr-15-2020,1,<ufunc 'add'>
3.5116509000000065,12,19,31,31,Apr-15-2020,1,<ufunc 'add'>
1.2566534999999703,5,0,5,5,Apr-15-2020,1,<ufunc 'add'>
4.526921099999981,9,17,26,26,Apr-15-2020,1,<ufunc 'add'>
2.9757114999999885,11,8,19,19,Apr-15-2020,1,<ufunc 'add'>
1.5924991999999634,17,0,17,17,Apr-15-2020,1,<ufunc 'add'>
2.591102899999953,9,13,22,22,Apr-15-2020,1,<ufunc 'add'>
4.446904600000039,15,18,33,33,Apr-15-2020,1,<ufunc 'add'>
1.5447490999999898,4,14,18,18,Apr-15-2020,1,<ufunc 'add'>
1.6951081999999928,16,8,24,24,Apr-15-2020,1,<ufunc 'add'>
2.736521099999948,8,5,13,13,Apr-15-2020,1,<ufunc 'add'>
2.1991752000000133,7,8,15,15,Apr-15-2020,1,<ufunc 'add'>
1.3685894000000192,7,1,8,8,Apr-15-2020,1,<ufunc 'add'>
2.006910600000026,13,9,22,22,Apr-15-2020,1,<ufunc 'add'>
1.855303200000037,6,15,21,21,Apr-15-2020,1,<ufunc 'add'>
3.0395692999999824,18,7,25,15,Apr-15-2020,0,<ufunc 'add'>
3.927722399999993,1,13,14,14,Apr-15-2020,1,<ufunc 'add'>
3.727814200000012,19,14,33,33,Apr-15-2020,1,<ufunc 'add'>
2.0877131000000304,10,12,22,22,Apr-15-2020,1,<ufunc 'add'>
3.7524654999999716,5,18,23,23,Apr-15-2020,1,<ufunc 'add'>
1.8148206999999843,10,16,26,26,Apr-15-2020,1,<ufunc 'add'>
2.4560266000000297,16,17,33,25,Apr-15-2020,0,<ufunc 'add'>
10.695832100000018,3,2,5,5,Apr-15-2020,1,<ufunc 'add'>
1.0000143999999975,2,3,5,5,Apr-15-2020,1,<ufunc 'add'>
1.6396282000000042,9,2,11,11,Apr-15-2020,1,<ufunc 'add'>
1.1281862000000158,15,1,16,16,Apr-15-2020,1,<ufunc 'add'>
1.8395668,16,0,16,16,Apr-15-2020,1,<ufunc 'add'>
1.5122802999999865,8,8,16,16,Apr-15-2020,1,<ufunc 'add'>
2.015845200000001,10,19,29,29,Apr-15-2020,1,<ufunc 'add'>
1.6156384999999889,6,4,10,10,Apr-15-2020,1,<ufunc 'add'>
1.415096999999946,19,1,20,20,Apr-15-2020,1,<ufunc 'add'>
2.520229799999981,18,9,27,27,Apr-15-2020,1,<ufunc 'add'>
1.1277522999999974,5,4,9,9,Apr-15-2020,1,<ufunc 'add'>
3.4631074999999782,7,15,22,22,Apr-15-2020,1,<ufunc 'add'>
1.6485050999999658,11,11,22,22,Apr-15-2020,1,<ufunc 'add'>
1.4723336999999788,13,3,16,16,Apr-15-2020,1,<ufunc 'add'>
1.7881331000007776,3,18,21,21,Apr-16-2020,1,<ufunc 'add'>
1.0642813000004026,5,4,9,9,Apr-16-2020,1,<ufunc 'add'>
3.2318993999997474,9,8,17,17,Apr-16-2020,1,<ufunc 'add'>
2.375870300000315,8,7,15,15,Apr-16-2020,1,<ufunc 'add'>
1.3436169999995402,19,1,20,20,Apr-16-2020,1,<ufunc 'add'>
2.9841777999999977,17,14,31,31,Apr-16-2020,1,<ufunc 'add'>
2.622700099999747,19,5,24,24,Apr-16-2020,1,<ufunc 'add'>
1.1608175999999728,0,6,6,6,Apr-16-2020,1,<ufunc 'add'>
3.055315999999948,16,7,23,23,Apr-16-2020,1,<ufunc 'add'>
1.6960589999998774,10,13,23,23,Apr-16-2020,1,<ufunc 'add'>
2.040149399999791,9,13,22,22,Apr-16-2020,1,<ufunc 'add'>
2.391771799999333,9,12,21,21,Apr-16-2020,1,<ufunc 'add'>
3.3835003999993205,14,9,23,23,Apr-16-2020,1,<ufunc 'add'>
1.7360493999995017,7,3,10,10,Apr-16-2020,1,<ufunc 'add'>
1.2239855999996507,10,5,15,15,Apr-16-2020,1,<ufunc 'add'>
1.2235912000005555,11,1,12,12,Apr-16-2020,1,<ufunc 'add'>
1.576228699999774,3,14,17,17,Apr-16-2020,1,<ufunc 'add'>
3.3512206999994305,11,15,26,26,Apr-16-2020,1,<ufunc 'add'>
3.503492000000733,12,15,27,27,Apr-16-2020,1,<ufunc 'add'>
1.911726000000272,7,17,24,24,Apr-16-2020,1,<ufunc 'add'>
1.1677796999993006,1,6,7,7,Apr-16-2020,1,<ufunc 'add'>
1.3680779999995138,2,15,17,17,Apr-16-2020,1,<ufunc 'add'>
1.4639545999998518,0,17,17,17,Apr-16-2020,1,<ufunc 'add'>
1.1759253999998691,9,9,18,18,Apr-16-2020,1,<ufunc 'add'>
1.423920199999884,5,15,20,20,Apr-16-2020,1,<ufunc 'add'>
1.2713170000006355,4,4,8,8,Apr-16-2020,1,<ufunc 'add'>
1.0875160000005053,0,15,15,15,Apr-16-2020,1,<ufunc 'add'>
1.5442948999998407,4,18,22,22,Apr-16-2020,1,<ufunc 'add'>
4.063782100000026,18,19,37,37,Apr-16-2020,1,<ufunc 'add'>
2.423768900000141,13,9,22,22,Apr-16-2020,1,<ufunc 'add'>
1.2721188000004986,9,2,11,11,Apr-16-2020,1,<ufunc 'add'>
1.143387399999483,1,14,15,15,Apr-16-2020,1,<ufunc 'add'>
1.519967500000348,2,13,15,15,Apr-16-2020,1,<ufunc 'add'>
1.4232007000000522,9,2,11,11,Apr-16-2020,1,<ufunc 'add'>
