time,num1,num2,result,answer,date,correct,score,problem_type,text_or_aloud
3.7563657999999975,13,14,27,27,Jun-13-2022,True,85.88971597659038,addition,text
2.727380299999993,14,13,27,27,Jun-13-2022,True,92.56139669917195,addition,text
2.07899359999999,12,8,20,20,Jun-13-2022,True,95.67778561115908,addition,text
2.343272899999988,9,14,23,23,Jun-13-2022,True,94.50907211612565,addition,text
1.967764399999993,10,11,21,21,Jun-13-2022,True,96.12790326609267,addition,text
2.6400639000000012,13,15,28,28,Jun-13-2022,True,93.03006260391679,addition,text
3.575025100000005,13,6,19,19,Jun-13-2022,True,87.21919553436996,addition,text
3.0335178999999926,12,13,25,25,Jun-13-2022,True,90.79776915037964,addition,text
2.0788822000000096,10,10,20,20,Jun-13-2022,True,95.67824879852311,addition,text
1.5837204000000042,6,5,11,11,Jun-13-2022,True,97.49182969462383,addition,text
2.742968899999994,11,14,25,25,Jun-13-2022,True,92.47612161363283,addition,text
3.6397388000000035,15,9,24,24,Jun-13-2022,True,86.75230146777453,addition,text
2.4612041999999974,14,6,20,20,Jun-13-2022,True,93.94247388590237,addition,text
2.9862556999999867,9,12,21,21,Jun-13-2022,True,91.08227689421759,addition,text
2.5273382000000026,14,5,19,19,Jun-13-2022,True,93.61256162282075,addition,text
2.6243478000000096,14,6,20,20,Jun-13-2022,True,93.1127986246351,addition,text
1.8052648000000033,6,10,16,16,Jun-13-2022,True,96.74101900188094,addition,text
2.0658896999999854,15,10,25,25,Jun-13-2022,True,95.73209974743398,addition,text
2.375769699999978,13,14,27,27,Jun-13-2022,True,94.35571833256202,addition,text
3.2237216000000046,9,14,23,23,Jun-13-2022,True,89.60761904569341,addition,text
2.708937600000013,7,11,18,18,Jun-13-2022,True,92.66165707930617,addition,text
2.5223234000000048,14,8,22,22,Jun-13-2022,True,93.63788466581242,addition,text
1.9915354000000036,7,13,20,20,Jun-13-2022,True,96.03378675054682,addition,text
2.359004900000002,11,12,23,23,Jun-13-2022,True,94.43509588177598,addition,text
2.6739412000000016,9,7,16,16,Jun-13-2022,True,92.85003845894255,addition,text
7.552291299999979,14,5,19,18,Jun-13-2022,False,0.0,addition,text
4.392885000000007,8,11,19,19,Jun-13-2022,True,80.70256137677494,addition,text
3.4924152000000106,14,9,23,23,Jun-13-2022,True,87.80303607080889,addition,text
2.9438940999999943,7,6,13,13,Jun-13-2022,True,91.33348752798523,addition,text
3.287334499999986,14,5,19,19,Jun-13-2022,True,89.19343188510985,addition,text
2.935758700000008,12,5,17,17,Jun-13-2022,True,91.38132085537427,addition,text
1.9443210999999962,10,13,23,23,Jun-13-2022,True,96.2196154600948,addition,text
2.420689199999998,14,11,25,25,Jun-13-2022,True,94.14026379700337,addition,text
4.105696300000005,7,9,16,16,Jun-13-2022,True,83.14325789216628,addition,text
2.6400500999999963,14,5,19,19,Jun-13-2022,True,93.03013546949,addition,text
2.2079750000000047,13,14,27,27,Jun-13-2022,True,95.12484639937497,addition,text
4.030742299999986,11,15,26,26,Jun-13-2022,True,83.75311651099082,addition,text
1.7117229000000123,12,6,18,18,Jun-13-2022,True,97.07000471361555,addition,text
1.9525566000000083,11,13,24,24,Jun-13-2022,True,96.1875227237964,addition,text
3.3509261000000095,13,5,18,18,Jun-13-2022,True,88.77129427233872,addition,text
2.2718148000000156,13,5,18,18,Jun-13-2022,True,94.83885751450089,addition,text
3.2242912000000103,6,10,16,16,Jun-13-2022,True,89.60394625760249,addition,text
3.4714112000000057,14,7,21,21,Jun-13-2022,True,87.94930428051453,addition,text
1.4313285000000064,10,8,18,18,Jun-13-2022,True,97.95129872508772,addition,text
1.7675139000000115,6,8,14,14,Jun-13-2022,True,96.87589461330676,addition,text
4.3515625,15,12,27,27,Jun-13-2022,True,81.06390380859375,addition,text
3.2879878000000247,7,15,22,22,Jun-13-2022,True,89.189136227051,addition,text
2.2479838000000143,5,14,19,19,Jun-13-2022,True,94.9465688349375,addition,text
1.5002174999999909,15,10,25,25,Jun-13-2022,True,97.74934745269378,addition,text
2.9229818000000023,12,5,17,17,Jun-13-2022,True,91.45617739686875,addition,text
