time,num1,num2,result,answer,date,correct,score,problem_type,text_or_aloud
9.3131429,15,8,120,120,Oct-04-2020,1,13.265369324179574,multiplication,text
7.6037757,8,6,48,48,Oct-04-2020,1,42.18259510408951,multiplication,text
8.868324299999998,7,17,119,121,Oct-04-2020,0,0.0,multiplication,text
9.8503392,17,11,187,187,Oct-04-2020,1,2.9708176449433807,multiplication,text
11.5459886,11,17,187,187,Oct-04-2020,1,0.0,multiplication,text
17.005382300000008,19,19,361,361,Oct-04-2020,1,0.0,multiplication,text
11.2619981,9,17,153,151,Oct-04-2020,0,0.0,multiplication,text
14.832097100000013,19,12,228,128,Oct-04-2020,0,0.0,multiplication,text
60.663162,8,18,144,144,Oct-04-2020,1,0.0,multiplication,text
5.2135086000000115,6,7,42,42,Oct-04-2020,1,72.81932807772591,multiplication,text
9.117599100000009,15,15,225,225,Oct-04-2020,1,16.869386651679033,multiplication,text
6.3792537999999865,7,11,77,77,Oct-04-2020,1,59.30512095518573,multiplication,text
22.996443,12,17,204,204,Oct-04-2020,1,0.0,multiplication,text
12.135839500000005,13,16,208,208,Oct-04-2020,1,0.0,multiplication,text
4.773060099999982,17,12,204,204,Oct-04-2020,1,77.21789728178817,multiplication,text
3.1444908000000287,10,19,190,190,Oct-04-2020,1,90.11217760871521,multiplication,text
3.246009000000015,11,10,110,110,Oct-04-2020,1,89.4634255719189,multiplication,text
5.629535199999964,9,15,135,135,Oct-04-2020,1,68.30833343196136,multiplication,text
11.664833499999983,16,13,208,208,Oct-04-2020,1,0.0,multiplication,text
20.174960199999987,18,13,234,234,Oct-04-2020,1,0.0,multiplication,text
15.464329899999996,17,13,221,221,Oct-04-2020,1,0.0,multiplication,text
26.48269970000001,18,16,288,352,Oct-04-2020,0,0.0,multiplication,text
10.49022229999997,13,10,130,130,Oct-04-2020,1,0.0,multiplication,text
9.274259900000004,17,11,187,187,Oct-04-2020,1,13.98810330725192,multiplication,text
6.5112048999999965,11,8,88,88,Oct-04-2020,1,57.60421075021603,multiplication,text
38.0533461,17,18,306,306,Oct-04-2020,1,0.0,multiplication,text
10.75005090000002,9,16,144,144,Oct-04-2020,1,0.0,multiplication,text
4.2325059000000005,20,13,260,26,Oct-23-2021,0,0.0,multiplication,text
7.778194800000001,12,15,180,180,Oct-23-2021,1,39.49968565325293,multiplication,text
16.5475431,18,7,126,126,Oct-23-2021,1,0.0,multiplication,text
8.831682299999997,13,8,104,104,Oct-23-2021,1,22.001387751866762,multiplication,text
16.817928999999992,19,16,304,304,Oct-23-2021,1,0.0,multiplication,text
4.1085887999999935,20,14,280,280,Oct-23-2021,1,83.11949807251463,multiplication,text
3.1910337000000046,6,20,120,120,Oct-23-2021,1,89.81730392546427,multiplication,text
28.01932670000001,17,15,255,205,Oct-23-2021,0,0.0,multiplication,text
15.137589699999992,19,18,342,342,Oct-23-2021,1,0.0,multiplication,text
6.665067500000006,15,16,240,240,Oct-23-2021,1,55.57687522044367,multiplication,text
9.623671599999994,13,11,143,143,Oct-23-2021,1,7.384944935353545,multiplication,text
18.8529652,18,18,324,324,Oct-23-2021,1,0.0,multiplication,text
13.287501599999983,14,12,168,168,Oct-23-2021,1,0.0,multiplication,text
9.433902100000012,15,17,255,255,Oct-23-2021,1,11.001491167615368,multiplication,text
8.26661470000002,19,11,209,209,Oct-23-2021,1,31.663081401743582,multiplication,text
12.680824599999996,7,12,84,84,Oct-23-2021,1,0.0,multiplication,text
6.3295010999999874,12,13,156,156,Oct-23-2021,1,59.93741582509895,multiplication,text
10.629997000000003,18,12,216,116,Oct-23-2021,0,0.0,multiplication,text
8.486691000000008,6,20,120,120,Oct-23-2021,1,27.97607587051887,multiplication,text
3.1548063000000184,10,20,200,200,Oct-23-2021,1,90.04719720948019,multiplication,text
5.374787800000007,15,20,300,300,Oct-23-2021,1,71.11165610497108,multiplication,text
11.592874800000004,13,14,182,182,Oct-23-2021,1,0.0,multiplication,text
7.062740400000024,19,20,380,380,Oct-23-2021,1,50.1176980422075,multiplication,text
8.944694899999973,17,6,102,102,Oct-23-2021,1,19.99243314591446,multiplication,text
7.211925199999996,19,11,209,209,Oct-23-2021,1,47.98813490960502,multiplication,text
8.47987599999999,9,8,72,72,Oct-23-2021,1,28.09170302462417,multiplication,text
7.941658700000005,7,12,84,84,Oct-23-2021,1,36.93005709271423,multiplication,text
13.492781200000026,15,14,210,210,Oct-23-2021,1,0.0,multiplication,text
14.195875599999964,8,15,120,120,Oct-23-2021,1,0.0,multiplication,text
7.236522700000022,14,13,182,182,Oct-23-2021,1,47.63273921238439,multiplication,text
4.649862799999994,10,20,200,200,Oct-23-2021,1,78.37877594117622,multiplication,text
13.2735779,6,11,66,66,Oct-31-2021,1,0.0,multiplication,text
10.507751799999994,16,8,128,128,Oct-31-2021,1,0.0,multiplication,text
14.170938300000005,7,17,119,119,Oct-31-2021,1,0.0,multiplication,text
7.858718499999995,14,9,126,126,Oct-31-2021,1,38.24054353775782,multiplication,text
12.227735200000012,19,13,247,146,Oct-31-2021,0,0.0,multiplication,text
17.143894200000005,8,12,96,96,Oct-31-2021,1,0.0,multiplication,text
2.3236081000000013,10,18,180,180,Oct-31-2021,1,94.60084539761438,multiplication,text
11.169215199999995,17,18,306,306,Oct-31-2021,1,0.0,multiplication,text
14.139007300000017,9,18,162,162,Oct-31-2021,1,0.0,multiplication,text
7.612147999999991,13,11,143,141,Oct-31-2021,0,0.0,multiplication,text
8.994479499999983,18,10,180,180,Oct-31-2021,1,19.09933852408005,multiplication,text
1.8018478000000189,9,9,81,81,Oct-31-2021,1,96.75334450563508,multiplication,text
8.223843200000005,17,11,187,187,Oct-31-2021,1,32.36840302181369,multiplication,text
14.152053199999983,14,8,112,112,Oct-31-2021,1,0.0,multiplication,text
5.444847299999991,8,20,160,160,Oct-31-2021,1,70.35363787968281,multiplication,text
4.600265400000012,8,14,112,112,Oct-31-2021,1,78.83755824956273,multiplication,text
52.60604240000001,19,6,114,95,Oct-31-2021,0,0.0,multiplication,text
