time,num1,num2,result,answer,date,correct,score,problem_type,text_or_aloud
2.6326009999993403,2,2,4,4,Apr-16-2020,1,93.06941197480248,multiplication,text
1.6561664000000746,6,2,12,12,Apr-16-2020,1,97.25711285551078,multiplication,text
2.8465078999997786,6,7,42,42,Apr-16-2020,1,91.89739277523886,multiplication,text
1.9909805999996024,7,3,21,21,Apr-16-2020,1,96.03599625042524,multiplication,text
2.1444448000002008,2,5,10,10,Apr-16-2020,1,95.4013564997521,multiplication,text
2.1431678999997534,6,6,36,36,Apr-16-2020,1,95.40683135241063,multiplication,text
2.2877655000011146,6,7,42,42,Apr-16-2020,1,94.76612901700464,multiplication,text
1.6260376999998698,4,3,12,12,Apr-16-2020,1,97.35600139817913,multiplication,text
1.301827700001013,3,5,15,15,Apr-16-2020,1,98.30524463951008,multiplication,text
1.5759575000010957,4,2,8,8,Apr-16-2020,1,97.51635795819028,multiplication,text
1.2071974000009504,6,6,36,12,Apr-16-2020,0,0.0,multiplication,text
1.8324692999995025,6,6,36,36,Apr-16-2020,1,96.6420562645593,multiplication,text
2.3990798999984695,4,6,24,24,Apr-16-2020,1,94.24441563342332,multiplication,text
1.4168090999992269,3,4,12,12,Apr-16-2020,1,97.99265197415941,multiplication,text
1.2799006000004738,5,3,15,15,Apr-16-2020,1,98.36185445411844,multiplication,text
1.0472797000002174,2,2,4,4,Apr-16-2020,1,98.90320522996744,multiplication,text
1.7351156000004266,2,7,14,14,Apr-16-2020,1,96.98937385463516,multiplication,text
2.0637905999992654,4,6,24,24,Apr-16-2020,1,95.74076835935469,multiplication,text
1.097225999999864,2,3,6,6,Apr-16-2020,1,98.79609510492429,multiplication,text
1.9983871000003999,7,3,21,21,Apr-16-2020,1,96.006448998552,multiplication,text
2.2801404999991064,3,6,18,18,Apr-16-2020,1,94.80095930026384,multiplication,text
3.183418299999176,4,6,24,24,Apr-16-2020,1,89.86584792723036,multiplication,text
2.287770200000523,7,7,49,49,Apr-16-2020,1,94.76610751198956,multiplication,text
1.6398565999988932,4,6,24,24,Apr-16-2020,1,97.31087033144009,multiplication,text
1.2003922999992938,3,4,12,12,Apr-16-2020,1,98.55905832610242,multiplication,text
1.2711078000011184,2,7,14,14,Apr-16-2020,1,98.38428496077631,multiplication,text
1.2719417999996951,7,3,21,21,Apr-16-2020,1,98.38216405741352,multiplication,text
10.911750199999004,6,5,30,30,Apr-16-2020,1,0.0,multiplication,text
1.2082977000009123,2,3,6,6,Apr-16-2020,1,98.54001666817251,multiplication,text
1.831401999999798,6,4,24,24,Apr-16-2020,1,96.64596671439675,multiplication,text
2.0246970000007423,6,5,30,30,Apr-16-2020,1,95.900602058188,multiplication,text
1.4156285999997635,4,3,12,12,Apr-16-2020,1,97.99599566686271,multiplication,text
1.9994518000003159,6,3,18,18,Apr-16-2020,1,96.0021924994755,multiplication,text
1.2633945999987188,3,3,9,9,Apr-16-2020,1,98.40383408469408,multiplication,text
2.1037333999993284,5,5,25,25,Apr-16-2020,1,95.57430578172726,multiplication,text
1.399559200001022,3,2,6,6,Apr-16-2020,1,98.0412340456925,multiplication,text
2.3043548999994528,3,7,21,21,Apr-16-2020,1,94.68994849484852,multiplication,text
2.511074199999712,3,2,6,6,Apr-16-2020,1,93.6945063620958,multiplication,text
1.0559477999995581,2,2,4,4,Apr-16-2020,1,98.88497424367608,multiplication,text
1.30425600000126,3,7,21,21,Apr-16-2020,1,98.29891628646072,multiplication,text
1.136009699999704,5,3,15,15,Apr-16-2020,1,98.70948196150658,multiplication,text
2.167620199999874,6,4,24,24,Apr-16-2020,1,95.30142266855249,multiplication,text
1.5592458000010083,6,2,12,12,Apr-16-2020,1,97.5687525351792,multiplication,text
1.83976470000016,5,3,15,15,Apr-16-2020,1,96.61526584863331,multiplication,text
2.4155192000016545,6,7,42,42,Apr-16-2020,1,94.16526699442335,multiplication,text
2.2311182000012195,7,6,42,42,Apr-16-2020,1,95.0221115776233,multiplication,text
2.7998500999983658,2,7,14,14,Apr-16-2020,1,92.16083941753914,multiplication,text
1.9041314000005516,2,4,8,8,Apr-16-2020,1,96.37428361153195,multiplication,text
1.7612637000001996,2,5,10,10,Apr-16-2020,1,96.89795017906158,multiplication,text
3.2547311000000008,7,4,28,28,Oct-20-2021,1,89.40672546669279,multiplication,text
2.1458834000000024,4,5,20,0,Oct-20-2021,0,0.0,multiplication,text
2.2291388000000008,2,4,8,8,Oct-20-2021,1,95.03094021033456,multiplication,text
1.7264173000000014,2,6,12,12,Oct-20-2021,1,97.01948330626072,multiplication,text
1.5536415999999988,2,6,12,12,Oct-20-2021,1,97.58619777874945,multiplication,text
1.4011066000000056,2,2,4,4,Oct-20-2021,1,98.03690029543642,multiplication,text
2.2195107000000007,6,3,18,18,Oct-20-2021,1,95.07377225258551,multiplication,text
2.5152271999999978,5,5,25,25,Oct-20-2021,1,93.67363213238018,multiplication,text
3.200941499999999,2,3,6,6,Oct-20-2021,1,89.75397351357776,multiplication,text
1.6086200999999958,2,5,10,10,Oct-20-2021,1,97.412341373876,multiplication,text
4.154532500000002,6,3,18,18,Oct-20-2021,1,82.73985970644374,multiplication,text
1.6415007999999958,6,2,12,12,Oct-20-2021,1,97.30547512359938,multiplication,text
2.2957331,3,7,21,21,Oct-20-2021,1,94.72960953356441,multiplication,text
2.5548516000000063,6,2,12,12,Oct-20-2021,1,93.4727333019774,multiplication,text
1.6135613000000006,5,2,10,10,Oct-20-2021,1,97.39641993114229,multiplication,text
3.6518393000000064,7,6,42,42,Oct-20-2021,1,86.66406972697546,multiplication,text
2.154440000000008,4,5,20,20,Oct-20-2021,1,95.35838828639996,multiplication,text
1.935234999999992,4,4,16,16,Oct-20-2021,1,96.25486549477505,multiplication,text
1.9781078999999977,4,5,20,20,Oct-20-2021,1,96.08708913595758,multiplication,text
1.8854443999999968,5,4,20,20,Oct-20-2021,1,96.44509941450865,multiplication,text
3.9841152000000046,4,3,12,12,Oct-20-2021,1,84.12682607312892,multiplication,text
1.7477652000000037,7,2,14,14,Oct-20-2021,1,96.94531680566895,multiplication,text
1.5146794999999995,7,2,14,14,Oct-20-2021,1,97.70574601227976,multiplication,text
1.6771594000000078,5,2,10,10,Oct-20-2021,1,97.1871363469916,multiplication,text
1.3844689000000017,4,5,20,20,Oct-20-2021,1,98.0832458649328,multiplication,text
1.2090160000000054,2,2,4,4,Oct-20-2021,1,98.538280311744,multiplication,text
2.2870799999999893,7,4,28,28,Oct-20-2021,1,94.76926507360004,multiplication,text
1.6574804000000114,4,4,16,16,Oct-20-2021,1,97.2527587236158,multiplication,text
1.4980923999999902,5,2,10,10,Oct-20-2021,1,97.75571916106227,multiplication,text
2.0177302000000026,5,3,15,15,Oct-20-2021,1,95.92876484000793,multiplication,text
1.51996299999999,3,4,12,12,Oct-20-2021,1,97.68971247863104,multiplication,text
1.6953272000000084,3,5,15,15,Oct-20-2021,1,97.12586568494015,multiplication,text
2.298267999999993,4,6,24,24,Oct-20-2021,1,94.71796420017604,multiplication,text
2.182953399999988,4,7,28,28,Oct-20-2021,1,95.2347144534285,multiplication,text
1.7107291999999887,4,2,8,8,Oct-20-2021,1,97.0734056042674,multiplication,text
1.153998400000006,4,2,8,8,Oct-20-2021,1,98.6682876927974,multiplication,text
2.5938024999999962,7,5,35,35,Oct-20-2021,1,93.27218859099379,multiplication,text
2.359535100000002,7,7,49,49,Oct-20-2021,1,94.432594111868,multiplication,text
1.7410706999999943,2,7,14,14,Oct-20-2021,1,96.96867281760152,multiplication,text
3.5469554999999957,2,4,8,8,Oct-20-2021,1,87.41910668101977,multiplication,text
2.698756799999998,6,5,30,30,Oct-20-2021,1,92.71671173445377,multiplication,text
1.674872999999991,2,4,8,8,Oct-20-2021,1,97.19480043387102,multiplication,text
