time,num1,num2,result,answer,date,correct,score,problem_type,text_or_aloud
4.198173599999997,13,13,169,126,Oct-22-2021,0,0.0,square,text
24.163242999999994,15,15,225,225,Oct-22-2021,1,0.0,square,text
2.6065242999999896,12,12,144,144,Oct-22-2021,1,93.20603107350956,square,text
10.396098100000003,13,13,169,169,Oct-22-2021,1,0.0,square,text
2.277944599999998,9,9,81,81,Oct-22-2021,1,94.81096839933085,square,text
5.563984099999999,15,15,225,225,Oct-22-2021,1,69.04208093494721,square,text
2.5417527999999976,10,10,100,100,Oct-22-2021,1,93.53949270369219,square,text
1.9932614999999885,15,15,225,225,Oct-22-2021,1,96.0269085926178,square,text
10.943076099999999,14,14,196,196,Oct-22-2021,1,0.0,square,text
8.478949200000002,13,13,169,169,Oct-22-2021,1,28.107420463819324,square,text
2.469733700000006,12,12,144,144,Oct-22-2021,1,93.90041545108429,square,text
2.2919574000000007,9,9,81,81,Oct-22-2021,1,94.74693127658523,square,text
3.0085578000000046,7,7,49,49,Oct-22-2021,1,90.94857996405915,square,text
5.044975899999997,11,11,121,121,Oct-22-2021,1,74.54821816841924,square,text
1.9358940999999843,12,12,144,144,Oct-22-2021,1,96.25231403358525,square,text
2.113698599999992,11,11,121,121,Oct-22-2021,1,95.53227822835808,square,text
1.4648354000000268,5,5,25,25,Oct-22-2021,1,97.85425725090677,square,text
2.5499743000000024,8,8,64,64,Oct-22-2021,1,93.49763106933949,square,text
3.657675399999988,15,15,225,225,Oct-22-2021,1,86.62141066823494,square,text
4.46798320000002,14,14,196,196,Oct-22-2021,1,80.03712612451757,square,text
5.091841100000012,13,13,169,169,Oct-22-2021,1,74.07315421235066,square,text
1.8326463000000217,8,8,64,64,Oct-22-2021,1,96.64140753909624,square,text
2.153748299999989,11,11,121,121,Oct-22-2021,1,95.36136826024716,square,text
2.125715100000008,9,9,81,81,Oct-22-2021,1,95.48133531363196,square,text
1.5088870999999813,8,8,64,64,Oct-22-2021,1,97.72325971945364,square,text
2.9160937000000047,14,14,196,196,Oct-22-2021,1,91.49639753282028,square,text
2.3236953999999908,7,7,49,49,Oct-22-2021,1,94.60043968801888,square,text
1.5498086999999998,6,6,36,36,Oct-22-2021,1,97.59809299340431,square,text
1.3277843999999843,5,5,25,25,Oct-22-2021,1,98.23698858711668,square,text
2.994525199999998,13,13,169,169,Oct-22-2021,1,91.03281882656498,square,text
3.046458300000012,15,15,225,225,Oct-22-2021,1,90.71909182636105,square,text
3.1803476999999987,14,14,196,196,Oct-22-2021,1,89.88538850710472,square,text
1.7599242000000004,12,12,144,144,Oct-22-2021,1,96.90266681025436,square,text
